,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
203,1397317,0.9299999999999999,True,De Pijp - Rivierenbuurt,52.35781,4.90529,Entire home/apt,4,2,2,10,186.0,3,19,True,1,0,4.85,True,46.5,558.0,0.1,0.14,0.19,4.99,0.021917808219178082,1276.041095890411
204,1408035,0.67,True,De Aker - Nieuw Sloten,52.34255,4.80578,Shared room,1,1,3,4,50.0,3,3,True,0,0,4.199999999999999,True,50.0,150.0,0.05,0.12,0.16,2.99,0.0,250.0
205,1427610,0.67,True,Geuzenveld - Slotermeer,52.38277,4.80351,Entire home/apt,4,2,2,7,100.0,5,1125,True,0,0,5.0,True,25.0,500.0,0.05,0.14,0.15,4.99,0.01643835616438356,622.4794520547945
206,1447217,1.0,True,Bos en Lommer,52.37591,4.8479,Private room,2,1,1,2,51.0,4,100,True,0,4,4.72,True,25.5,204.0,0.06,0.07,0.14,2.99,0.336986301369863,317.1095890410959
207,1468473,1.0,True,Bos en Lommer,52.37563,4.85014,Entire home/apt,2,1,1,8,120.0,3,90,True,1,0,4.56,True,60.0,360.0,0.06,0.15,0.12,4.99,0.43561643835616437,575.7534246575342
208,1482038,,True,Centrum-West,52.37938,4.89036,Private room,2,1,1,8,155.0,3,4,True,0,0,4.99,True,77.5,465.0,0.08,0.16,0.22,4.99,0.0,775.0
209,1511360,0.6,True,De Baarsjes - Oud-West,52.3603,4.86692,Entire home/apt,2,1,1,9,155.0,2,14,True,0,1,4.72,True,77.5,310.0,0.08,0.12,0.2,4.99,0.0851063829787234,778.7234042553191
210,1514368,0.74,True,Centrum-Oost,52.361286,4.893265,Private room,4,1,2,14,282.0,3,30,True,1,2,4.8,True,70.5,846.0,0.13,0.07,0.29,4.99,0.29310344827586204,1526.7241379310344
211,1517398,0.59,True,Westerpark,52.38459,4.88058,Entire home/apt,4,2,1,9,122.0,3,30,True,0,2,4.68,True,30.5,366.0,0.07,0.13,0.15,4.99,0.34794520547945207,550.3835616438356
212,1523635,0.53,True,Centrum-West,52.37004,4.88501,Private room,2,1,1,8,119.0,3,150,True,4,6,4.7,True,59.5,357.0,0.06,0.13,0.18,4.99,0.7342465753424657,632.082191780822
213,1533103,0.67,True,Westerpark,52.37943,4.87031,Entire home/apt,2,1,1,11,250.0,10,20,True,10,0,5.0,True,125.0,2500.0,0.03,0.2,0.23,4.99,0.18082191780821918,1234.6575342465753
214,1534317,1.0,True,Geuzenveld - Slotermeer,52.38399,4.83583,Private room,2,1,1,1,82.0,4,30,True,6,4,4.79,True,41.0,328.0,0.05,0.1,0.16,4.99,0.9138888888888889,356.19444444444446
215,1566348,0.27,True,De Baarsjes - Oud-West,52.36992,4.85379,Entire home/apt,2,1,1,5,103.0,3,30,True,0,0,4.85,True,51.5,309.0,0.07,0.17,0.18,4.99,0.0,515.0
216,1568669,0.23,True,Watergraafsmeer,52.34336,4.9227,Entire home/apt,4,2,4,1,105.0,4,14,True,0,0,4.74,True,26.25,420.0,0.05,0.13,0.17,4.99,0.4547945205479452,557.917808219178
217,1570315,0.78,True,Centrum-West,52.37016,4.885,Private room,2,1,2,3,126.0,3,183,True,2,5,4.63,True,63.0,378.0,0.06,0.17,0.19,4.99,0.5863013698630137,669.3972602739726
218,1580186,0.77,True,Centrum-West,52.3798,4.88726,Entire home/apt,3,2,2,4,300.0,2,31,True,0,0,4.72,True,100.0,600.0,0.11,0.18,0.22,4.99,0.0,1500.0
219,1586071,1.0,True,Bos en Lommer,52.3825,4.85645,Private room,2,1,1,9,45.0,4,30,True,0,0,4.86,True,22.5,180.0,0.1,0.09,0.14,0.99,0.0,358.6986301369863
220,1601408,0.8200000000000001,True,De Pijp - Rivierenbuurt,52.3552,4.89161,Entire home/apt,4,2,2,17,436.0,4,1000,True,6,2,4.56,True,109.0,1744.0,0.12,0.1,0.26,10.99,0.6438356164383562,2069.986301369863
221,1603630,1.0,True,Centrum-West,52.37886,4.88723,Entire home/apt,2,1,2,15,300.0,4,1125,True,0,0,4.94,True,150.0,1200.0,0.14,0.22,0.25,4.99,0.6328767123287671,1517.123287671233
222,1605387,0.67,True,Oostelijk Havengebied - Indische Buurt,52.36333,4.93846,Entire home/apt,2,1,1,7,50.0,5,15,True,0,0,4.68,True,25.0,250.0,0.06,0.13,0.17,2.99,0.0,368.0
223,1620658,0.05,True,Oud-Oost,52.34933,4.91314,Entire home/apt,2,1,1,1,125.0,3,1125,True,0,0,4.81,True,62.5,375.0,0.06,0.18,0.17,4.99,0.0,507.5342465753425
224,1631878,0.04999999999999999,True,Zuid,52.36079,4.88298,Entire home/apt,4,2,3,16,475.0,5,1125,True,0,1,4.09,True,118.75,2375.0,0.07,0.08,0.2,10.99,0.4246575342465753,2375.0
225,1645011,0.45999999999999996,True,Centrum-Oost,52.36063,4.89241,Entire home/apt,4,2,3,13,397.0,3,1125,True,0,0,4.94,True,99.25,1191.0,0.13,0.2,0.3,4.99,0.00821917808219178,1964.4520547945206
226,1649932,0.72,True,Centrum-Oost,52.36307,4.89709,Entire home/apt,3,2,2,7,125.0,5,30,True,0,0,5.0,True,41.67,625.0,0.07,0.11,0.19,4.99,0.0,625.0
227,1657879,0.0,True,De Baarsjes - Oud-West,52.35811,4.85707,Entire home/apt,3,2,2,9,119.0,6,30,True,0,0,4.92,True,39.67,714.0,0.07,0.13,0.19,4.99,0.0,595.0
228,1658094,0.0,True,De Baarsjes - Oud-West,52.36645,4.85563,Entire home/apt,2,1,1,10,155.0,7,1125,True,0,0,,True,77.5,1085.0,0.08,0.22,0.18,4.99,0.0,775.0
229,1662676,0.0,True,Centrum-West,52.37976,4.88293,Entire home/apt,2,1,2,3,100.0,15,30,True,0,0,4.85,True,50.0,1500.0,0.07,0.12,0.14,4.99,0.0,500.0
230,1681041,0.0,True,Zuid,52.35466,4.88464,Entire home/apt,6,3,4,9,200.0,7,300,True,0,0,5.0,True,33.33,1400.0,0.11,0.15,0.22,4.99,0.038356164383561646,1056.7397260273972
231,1694534,,True,De Pijp - Rivierenbuurt,52.34174,4.90396,Entire home/apt,4,2,3,16,220.0,3,1125,True,0,0,4.56,True,55.0,660.0,0.09,0.13,0.23,4.99,0.09863013698630137,1100.0
232,1708637,0.81,True,De Pijp - Rivierenbuurt,52.35428,4.90005,Private room,2,1,1,4,84.0,3,31,True,3,3,4.6,True,42.0,252.0,0.06,0.11,0.15,4.99,0.6109589041095891,446.4931506849315
233,1713147,0.010000000000000009,True,De Pijp - Rivierenbuurt,52.33917,4.89633,Entire home/apt,6,3,4,10,299.0,4,1125,True,0,0,4.75,True,49.83,1196.0,0.08,0.22,0.26,4.99,0.021917808219178082,1495.0
234,1723463,0.0,True,Watergraafsmeer,52.35317,4.93806,Entire home/apt,4,2,4,15,200.0,5,21,True,0,0,4.91,True,50.0,1000.0,0.07,0.15,0.22,4.99,0.4246575342465753,1000.0
235,1727103,0.0,True,De Pijp - Rivierenbuurt,52.34007,4.91193,Entire home/apt,4,2,3,9,175.0,3,1125,True,0,0,4.91,True,43.75,525.0,0.09,0.2,0.22,4.99,0.0,1233.4246575342465
236,1731246,0.0,True,De Pijp - Rivierenbuurt,52.35345,4.89037,Entire home/apt,4,2,2,5,273.0,3,1125,True,2,0,4.95,True,68.25,819.0,0.09,0.23,0.28,4.99,0.07945205479452055,1121.849315068493
237,1733772,0.56,True,Oud-Noord,52.38772,4.93933,Entire home/apt,2,1,1,6,180.0,3,14,True,0,0,4.83,True,90.0,540.0,0.07,0.1,0.17,4.99,0.14520547945205478,900.0
238,1734564,0.51,True,Centrum-West,52.37318,4.88886,Entire home/apt,2,1,1,12,229.0,3,1125,True,0,3,4.82,True,114.5,687.0,0.07,0.12,0.21,4.99,0.00821917808219178,1145.0
239,1734769,1.0,True,Geuzenveld - Slotermeer,52.37346,4.83449,Entire home/apt,4,2,4,10,245.0,5,30,True,0,0,4.85,True,61.25,1225.0,0.08,0.25,0.21,4.99,0.07945205479452055,1855.13698630137
240,1766570,0.83,True,Centrum-Oost,52.3643,4.88867,Entire home/apt,4,2,2,18,332.0,7,180,True,5,0,4.5,True,83.0,2324.0,0.09,0.25,0.25,4.99,0.1178082191780822,1595.4109589041095
241,1771760,1.0,True,Bos en Lommer,52.38278,4.85254,Private room,2,1,1,5,82.0,4,21,True,0,1,4.8,True,41.0,328.0,0.06,0.07,0.16,4.99,0.0,355.1095890410959
242,1792271,0.52,True,Westerpark,52.39051,4.87076,Entire home/apt,2,1,1,7,150.0,4,4,True,0,1,4.97,True,75.0,600.0,0.07,0.2,0.21,4.99,0.0,750.6849315068494
243,1798944,1.0,True,Centrum-West,52.38778,4.88848,Private room,2,1,1,3,60.0,3,30,True,6,5,4.31,True,30.0,180.0,0.07,0.14,0.17,2.99,0.6931506849315069,301.986301369863
244,1798945,0.0,True,Centrum-Oost,52.36416,4.89859,Entire home/apt,4,2,1,15,365.0,5,1125,True,0,0,4.81,True,91.25,1825.0,0.1,0.18,0.26,4.99,0.0,1853.9315068493152
245,1812581,0.5,True,De Baarsjes - Oud-West,52.36679,4.86016,Entire home/apt,4,2,3,13,400.0,4,365,True,0,0,4.319999999999999,True,100.0,1600.0,0.05,0.23,0.28,10.99,0.5917808219178082,2000.0
246,1828391,1.0,True,Noord-West,52.40294,4.90568,Entire home/apt,5,3,5,5,200.0,3,1125,True,0,0,4.9,True,40.0,600.0,0.1,0.15,0.2,4.99,0.0,1000.0
247,1831427,0.5,True,Centrum-Oost,52.3692,4.92534,Entire home/apt,2,1,1,5,120.0,4,21,True,2,0,3.83,True,60.0,480.0,0.08,0.13,0.2,4.99,0.4301369863013699,600.0
248,1838751,0.99,True,Centrum-West,52.37595,4.87697,Entire home/apt,2,1,1,1,100.0,4,10,True,0,0,4.69,True,50.0,400.0,0.05,0.16,0.15,4.99,0.0,500.05479452054794
249,1845443,0.86,True,Westerpark,52.37381,4.87296,Entire home/apt,2,1,1,5,122.0,25,365,True,2,0,4.95,True,61.0,3050.0,0.04,0.13,0.19,4.99,0.005479452054794521,609.2465753424658
250,1849795,,True,Centrum-West,52.37291,4.88124,Entire home/apt,2,1,1,5,126.0,3,1125,True,0,0,4.53,True,63.0,378.0,0.05,0.14,0.17,4.99,0.0,630.0
251,1863996,0.0,True,Bos en Lommer,52.38324,4.85573,Entire home/apt,2,1,2,2,75.0,3,1125,True,0,0,4.37,True,37.5,225.0,0.05,0.12,0.15,4.99,0.0,375.0
252,1901877,0.76,True,Centrum-West,52.371,4.88731,Private room,2,1,2,3,105.0,3,1125,True,5,4,4.89,True,52.5,315.0,0.09,0.12,0.14,4.99,0.6876712328767123,525.0
253,1912704,0.76,True,Centrum-West,52.36991,4.88717,Entire home/apt,2,1,1,8,180.0,3,60,True,2,3,5.0,True,90.0,540.0,0.08,0.2,0.24,4.99,0.5013698630136987,830.0410958904109
254,1919184,0.75,True,De Baarsjes - Oud-West,52.36676,4.86285,Entire home/apt,3,2,2,12,299.0,2,10,True,10,0,4.54,True,99.67,598.0,0.08,0.29,0.2,4.99,0.9310344827586207,1386.2068965517242
255,1924485,0.76,True,De Pijp - Rivierenbuurt,52.35593,4.89208,Private room,4,1,4,1,95.0,3,1125,True,0,0,4.92,True,23.75,285.0,0.05,0.12,0.14,4.99,0.0,474.972602739726
256,1927634,0.81,True,Oostelijk Havengebied - Indische Buurt,52.36807,4.93449,Entire home/apt,4,2,3,14,482.0,8,30,True,0,0,4.6899999999999995,True,120.5,3856.0,0.07,0.16,0.22,10.99,0.0,2368.904109589041
257,1928474,0.44,True,Noord-West,52.4069,4.90168,Entire home/apt,6,3,6,5,130.0,4,21,True,0,0,4.75,True,21.67,520.0,0.07,0.19,0.18,4.99,0.31232876712328766,822.3835616438356
258,1929777,0.8,True,De Pijp - Rivierenbuurt,52.34383,4.89273,Entire home/apt,4,2,2,8,230.0,3,1124,True,0,0,4.97,True,57.5,690.0,0.06,0.16,0.24,4.99,0.0,1150.0
259,1943465,,True,De Baarsjes - Oud-West,52.36603,4.86898,Entire home/apt,4,2,2,1,149.0,3,30,True,0,0,4.68,True,37.25,447.0,0.07,0.13,0.13,4.99,0.0,864.6438356164383
260,1954182,0.2,True,De Baarsjes - Oud-West,52.36984,4.87213,Entire home/apt,2,1,1,5,150.0,14,365,True,0,0,4.9,True,75.0,2100.0,0.09,0.14,0.23,4.99,0.0,750.0
261,1954308,0.0,True,De Baarsjes - Oud-West,52.37484,4.86096,Entire home/apt,3,2,2,7,130.0,4,1125,True,0,0,4.71,True,43.33,520.0,0.06,0.11,0.13,4.99,0.0,650.0
262,1957337,0.0,True,Oud-Oost,52.35818,4.91959,Entire home/apt,4,2,3,8,275.0,3,14,True,0,0,5.0,True,68.75,825.0,0.09,0.19,0.18,4.99,0.06027397260273973,1375.0
